"persid","participant_wt","age","sex","ses","dem_index","work_status","age_group_scen","age_group_2","occupation_cat","industry_cat","work_full","study_full","mod_total_hr","vig_total_hr","mod_leis_hr","vig_leis_hr","mod_work_hr","vig_work_hr","walk_rc","walk_trans","walk_base","pa_guide_adults","pa_guide_older_adults","time_base_car","distance_base_car","time_base_walking","distance_base_walking","time_base_public.transport","distance_base_public.transport","time_base_other","distance_base_other","time_base_bicycle","distance_base_bicycle","time_scen_car","distance_scen_car","time_scen_walking","distance_scen_walking","time_scen_public.transport","distance_scen_public.transport","time_scen_other","distance_scen_other","time_scen_bicycle","distance_scen_bicycle","walk_scen","scen"
"Y18H3100538P02",179.27,27,"male",1,5,"employed","25 to 29",27,"Professionals","Health Care and Social Assistance","Yes",NA,0,2,0,2,0,0,0,30,"Yes","No","No",6.41666666666667,11.07,5.48333333333333,2.73,4.55,27.94,0,0,0,0,0,0,5.48333333333333,2.73,4.55,27.94,0,0,7.04454545454545,11.07,"Yes","all_0_5"
"Y18H3110102P01",146.53,73,"male",5,23,"employed","70 to 74",72,"Clerical and Administrative Workers","Other Services","Yes",NA,0,0,0,0,0,0,3.5,3.5,"Yes","No","Yes",8.75,77.15,5.83333333333333,3.12,7,33.75,0,0,0,0,8.75,77.15,5.83333333333333,3.12,7,33.75,0,0,0,0,"Yes","all_0_5"
"Y18H3110102P02",141.89,72,"female",5,24,"unemployed","70 to 74",72,"Not in Work Force","Not in Work Force","No",NA,1.5,0,1.5,0,0,0,0,2,"Yes","No","No",14,88.25,2.33333333333333,2.12,0,0,0,0,0,0,8.75,77.15,2.33333333333333,2.12,0,0,0,0,7.06363636363636,11.1,"Yes","all_0_5"
"Y18H3110103P01",149.43,32,"female",5,8,"employed","30 to 34",32,"Professionals","Education and Training","Yes",NA,1,0,1,0,0,0,0.666666666666667,0,"No","No","No",3.5,10.51,0,0,0,0,0,0,0,0,3.5,10.51,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3110106P01",359.79,71,"male",5,23,"unemployed","70 to 74",72,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,0,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3110110P01",123.52,52,"male",5,15,"employed","50 to 54",52,"Labourers","Transport, Postal and Warehousing","Yes",NA,0,0,0,0,0,0,1,3,"Yes","No","Yes",0,0,3.5,1.35,0,0,0,0,0,0,0,0,3.5,1.35,0,0,0,0,0,0,"Yes","all_0_5"
"Y18H3110111P01",124.15,51,"male",5,15,"employed","50 to 54",52,"Labourers","Other Services","Yes",NA,0,0,0,0,0,0,0,0,"No","No","No",11.0833333333333,171.58,0,0,0,0,0,0,0,0,11.0833333333333,171.58,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3110111P02",136.17,48,"female",5,14,"employed","45 to 49",47,"Clerical and Administrative Workers","Administrative and Support Services","No",NA,5,0,0,0,5,0,0.5,0,"No","No","No",1.75,11.64,0,0,0,0,0,0,0,0,1.75,11.64,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3110111P03",189.37,20,"female",5,4,"employed","20 tp 24",22,"Sales Workers","Retail Trade","No","Full time",0,0,0,0,0,0,1,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3110111P04",146.78,18,"female",5,2,"employed","15 to 19",17,"Community and Personal Service Workers","Accommodation and Food Services","No","Full time",0,3,0,0,0,3,7,12,"Yes","No","Yes",1.16666666666667,2.77,2.33333333333333,0.3,8.16666666666667,20.49,0,0,0,0,0,0,2.33333333333333,0.3,8.16666666666667,20.49,0,0,1.76272727272727,2.77,"Yes","all_0_5"
"Y18H3110112P01",148.54,78,"male",5,25,"unemployed","75 to 79",77,"Not in Work Force","Not in Work Force","No",NA,0.833333333333333,0,0.833333333333333,0,0,0,1,0,"No","No","No",40.25,228.35,0,0,0,0,0,0,0,0,40.25,228.35,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3110112P02",118.22,62,"female",5,20,"unemployed","60 to 64",62,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,0,0,"No","No","No",40.25,228.35,0,0,0,0,0,0,0,0,40.25,228.35,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3110117P01",147.84,70,"male",5,23,"unemployed","70 to 74",72,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,0,3,"Yes","No","Yes",5.25,15.95,7,4.52,0,0,0,0,0,0,5.25,15.95,7,4.52,0,0,0,0,0,0,"Yes","all_0_5"
"Y18H3110118P01",118.25,64,"female",5,20,"unemployed","60 to 64",62,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,2,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3110118P02",122.12,60,"male",5,19,"employed","60 to 64",62,"Technicians and Trades Workers","Education and Training","No",NA,0,0,0,0,0,0,0,0,"No","No","No",17.3833333333333,127.45,0,0,0,0,0,0,0,0,15.1666666666667,124.18,0,0,0,0,0,0,2.08090909090909,3.27,"No","all_0_5"
"Y18H3110118P03",195.56,26,"male",5,5,"employed","25 to 29",27,"Labourers","Professional, Scientific and Technical Services","No",NA,4,1,4,1,0,0,0,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3110122P01",151.98,36,"male",8,9,"employed","35 to 39",37,"Community and Personal Service Workers","Other Services","No","Part time",0,0,0,0,0,0,0.333333333333333,0,"No","No","No",7,45.75,0,0,0,0,0,0,0,0,7,45.75,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3110122P02",147.17,30,"female",8,8,"employed","30 to 34",32,"Professionals","Other Services","Yes",NA,0,0,0,0,0,0,0.25,0,"No","No","No",30.3333333333333,206.82,0,0,0,0,0,0,0,0,28,202.2,0,0,0,0,0,0,2.94,4.62,"No","all_0_5"
"Y18H3110125P01",136.17,45,"female",8,14,"employed","45 to 49",47,"Professionals","Other Services","Yes",NA,0,0,0,0,0,0,1,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3110132P01",124.15,58,"male",8,17,"employed","55 to 59",57,"Professionals","Professional, Scientific and Technical Services","Yes",NA,0,0,0,0,0,0,1,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3110132P02",120.22,53,"female",8,16,"employed","50 to 54",52,"Professionals","Professional, Scientific and Technical Services","Yes",NA,0,0,0,0,0,0,1,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3110133P01",118.22,67,"female",8,22,"employed","65 to 69",67,"Professionals","Arts and Recreation Services","Yes",NA,1,0,1,0,0,0,6.5,0,"No","No","Yes",17.5,182.57,0,0,0,0,0,0,0,0,17.5,182.57,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3110137P01",152.95,37,"male",8,9,"employed","35 to 39",37,"Not in Work Force","Not in Work Force","Yes",NA,0,0,0,0,0,0,1,0,"No","No","No",4.66666666666667,21.49,0,0,0,0,0,0,0,0,4.66666666666667,21.49,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3110137P02",148.11,34,"female",8,8,"employed","30 to 34",32,"Labourers","Administrative and Support Services","Yes",NA,2,1.5,2,1.5,0,0,0,0,"No","Yes","Yes",17.5,171.55,0,0,0,0,0,0,0,0,17.5,171.55,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3110141P01",375.72,49,"male",8,13,"employed","45 to 49",47,"Managers","Retail Trade","Yes",NA,10.5,0,0.5,0,10,0,0.666666666666667,0,"No","No","No",2.33333333333333,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,5.5,"No","all_0_5"
"Y18H3110141P02",375.72,42,"male",8,11,"employed","40 to 44",42,"Professionals","Arts and Recreation Services","No",NA,3,3,3,3,0,0,0.25,0,"No","Yes","Yes",2.33333333333333,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,5.5,"No","all_0_5"
"Y18H3110202P01",48.98,53,"female",9,16,"employed","50 to 54",52,"Professionals","Professional, Scientific and Technical Services","Yes",NA,3,0,0,0,3,0,0,0,"No","No","No",6.41666666666667,13.31,0,0,0,0,0,0,0,0,6.41666666666667,13.31,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3110202P02",50.59,50,"male",9,15,"employed","50 to 54",52,"Labourers","Transport, Postal and Warehousing","Yes",NA,2,4.5,1.5,4,0.5,0.5,0,0,"No","Yes","Yes",3.26666666666667,9.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.12181818181818,9.62,"No","all_0_5"
"Y18H3110204P01",50.46,60,"male",9,19,"employed","60 to 64",62,"Technicians and Trades Workers","Education and Training","No",NA,7.5,10,0,0,7.5,10,0,0,"No","No","No",24.5,94.84,0,0,0,0,0,0,0,0,24.5,94.84,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3110204P02",49.67,58,"female",9,18,"unemployed","55 to 59",57,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,2,0,"No","No","No",4.08333333333333,5.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65272727272727,5.74,"No","all_0_5"
"Y18H3110204P03",80.8,22,"male",9,3,"employed","20 tp 24",22,"Community and Personal Service Workers","Other Services","No","Full time",25.6666666666667,15,0.666666666666667,0,25,15,0.666666666666667,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3110205P01",51.28,55,"male",9,17,"employed","55 to 59",57,"Sales Workers","Information Media and Telecommunications","Yes",NA,3,0.5,3,0.5,0,0,6,0,"No","No","Yes",5.25,15.67,0,0,0,0,0,0,0,0,5.25,15.67,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3110206P01",104.22,69,"female",9,22,"unemployed","65 to 69",67,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,5,0,"No","No","Yes",7,31.21,0,0,0,0,0,0,0,0,3.5,27.33,0,0,0,0,0,0,2.46909090909091,3.88,"No","all_0_5"
"Y18H3110207P01",145.25,46,"male",9,13,"employed","45 to 49",47,"Technicians and Trades Workers","Other Services","Yes",NA,0,0,0,0,0,0,2.5,0,"No","No","No",8.75,81.07,0,0,0,0,0,0,0,0,7.58333333333333,77.86,0,0,0,0,0,0,2.04272727272727,3.21,"No","all_0_5"
"Y18H3110207P02",138.17,41,"female",9,12,"employed","40 to 44",42,"Managers","Retail Trade","No",NA,0,0,0,0,0,0,0,0,"No","No","No",12.0166666666667,92.38,0,0,0,0,0,0,0,0,7.58333333333333,77.86,0,0,0,0,0,0,9.24,14.52,"No","all_0_5"
"Y18H3110208P01",48.67,55,"female",9,18,"employed","55 to 59",57,"Professionals","Health Care and Social Assistance","Yes",NA,1,1,1,1,0,0,1.5,0,"No","No","No",4.08333333333333,10.53,0,0,0,0,0,0,0,0,1.75,5.76,0,0,0,0,0,0,3.03545454545455,4.77,"No","all_0_5"
"Y18H3110209P01",61.77,19,"male",9,1,"unemployed","15 to 19",17,"Not in Work Force","Not in Work Force","No","Full time",0,0,0,0,0,0,0,0,"No","No","No",3.5,27.78,0,0,0,0,0,0,0,0,3.5,27.78,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3110209P02",79.68,20,"male",9,3,"unemployed","20 tp 24",22,"Not in Work Force","Not in Work Force","No","Full time",3,0,3,0,0,0,0,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3110209P03",61.77,19,"male",9,1,"unemployed","15 to 19",17,"Not in Work Force","Not in Work Force","No","Full time",0,0,0,0,0,0,0,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3110210P01",63.76,38,"male",9,9,"employed","35 to 39",37,"Professionals","Professional, Scientific and Technical Services","Yes",NA,24,9,0,9,24,0,1,2.5,"Yes","Yes","Yes",2.91666666666667,4.16,6.53333333333333,5.25,9.33333333333333,43,0,0,0,0,0,0,6.53333333333333,5.25,9.33333333333333,43,0,0,2.64727272727273,4.16,"Yes","all_0_5"
"Y18H3110210P02",61.74,35,"female",9,10,"unemployed","35 to 39",37,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,0.5,2,"Yes","No","No",0,0,6.41666666666667,3.6,0,0,0,0,0,0,0,0,6.41666666666667,3.6,0,0,0,0,0,0,"Yes","all_0_5"
"Y18H3110219P01",61.37,84,"male",9,27,"unemployed","80 to 84",82,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,0,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3110219P02",59.43,76,"female",9,26,"unemployed","75 to 79",77,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,0,0,"No","No","No",21.5833333333333,86.5,0,0,0,0,0,0,0,0,17.5,80.68,0,0,0,0,0,0,3.70363636363636,5.82,"No","all_0_5"
"Y18H3110221P01",132.31,77,"female",9,26,"unemployed","75 to 79",77,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,0,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3110222P01",56.93,47,"male",9,13,"unemployed","45 to 49",47,"Not in Work Force","Not in Work Force","No",NA,1.5,0.5,1.5,0.5,0,0,0,0,"No","No","No",10.5,125.05,0,0,0,0,0,0,0,0,10.5,125.05,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3110222P02",60.81,38,"female",9,10,"unemployed","35 to 39",37,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,2.66666666666667,0,"No","No","No",10.5,125.05,0,0,0,0,0,0,0,0,10.5,125.05,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3110223P01",50.59,58,"male",9,17,"employed","55 to 59",57,"Technicians and Trades Workers","Manufacturing","Yes",NA,3,1,3,1,0,0,3,0,"No","Yes","Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3110223P02",48.98,54,"female",9,16,"employed","50 to 54",52,"Professionals","Education and Training","No",NA,0,0,0,0,0,0,0,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3110225P01",50.46,65,"male",9,21,"employed","65 to 69",67,"Technicians and Trades Workers","Accommodation and Food Services","Yes",NA,0.833333333333333,0,0,0,0.833333333333333,0,0,3.5,"Yes","No","No",0,0,10.15,6.9,9.56666666666667,41.5,0,0,0,0,0,0,10.15,6.9,9.56666666666667,41.5,0,0,0,0,"Yes","all_0_5"
"Y18H3110225P02",48.86,60,"female",9,20,"unemployed","60 to 64",62,"Not in Work Force","Not in Work Force","No",NA,4,3,4,3,0,0,4.66666666666667,0,"No","Yes","Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3110227P01",133.5,79,"male",9,25,"unemployed","75 to 79",77,"Not in Work Force","Not in Work Force","No",NA,10,0,10,0,0,0,0,0,"No","No","No",1.63333333333333,5.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,5.61,"No","all_0_5"
"Y18H3110227P02",126.99,72,"female",9,24,"unemployed","70 to 74",72,"Not in Work Force","Not in Work Force","No",NA,0.5,0,0.5,0,0,0,2,0,"No","No","No",1.63333333333333,5.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,5.61,"No","all_0_5"
"Y18H3110228P01",132.31,80,"female",9,28,"unemployed","80 to 84",82,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,0,0,"No","No","No",4.66666666666667,17.51,0,0,0,0,0,0,0,0,4.66666666666667,17.51,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3110229P01",55.13,49,"female",9,14,"employed","45 to 49",47,"Clerical and Administrative Workers","Financial and Insurance Services","Yes",NA,0,0,0,0,0,0,0,0,"No","No","No",7,33.77,0,0,0,0,0,0,0,0,7,33.77,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3110229P02",76.67,24,"female",9,4,"employed","20 tp 24",22,"Clerical and Administrative Workers","Financial and Insurance Services","No",NA,2.5,0,2.5,0,0,0,3,0,"No","Yes","Yes",4.2,14.69,0,0,0,0,0,0,0,0,4.2,14.69,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3110229P03",79.18,20,"male",9,3,"employed","20 tp 24",22,"Sales Workers","Retail Trade","No",NA,10,20,0,0,10,20,0,0.333333333333333,"Yes","No","No",5.01666666666667,20.42,1.63333333333333,0.39,0,0,0,0,0,0,5.01666666666667,20.42,1.63333333333333,0.39,0,0,0,0,0,0,"Yes","all_0_5"
"Y18H3110231P01",77.85,25,"female",9,6,"employed","25 to 29",27,"Professionals","Financial and Insurance Services","Yes",NA,0,0,0,0,0,0,0,0,"No","No","No",6.41666666666667,24.71,0,0,0,0,0,0,0,0,6.41666666666667,24.71,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3110231P02",80.39,24,"male",9,3,"employed","20 tp 24",22,"Professionals","Professional, Scientific and Technical Services","Yes",NA,3,0,3,0,0,0,7,0,"No","Yes","Yes",4.9,18.25,0,0,0,0,0,0,0,0,4.08333333333333,13.69,0,0,0,0,0,0,2.90181818181818,4.56,"No","all_0_5"
"Y18H3110233P01",50.44,61,"male",9,19,"unemployed","60 to 64",62,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,0,0,"No","No","No",1.16666666666667,12.17,0,0,0,0,0,0,0,0,1.16666666666667,12.17,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3110234P01",126.99,82,"female",9,28,"unemployed","80 to 84",82,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,0,0,"No","No","No",10.85,55.37,0,0,0,0,0,0,0,0,10.2666666666667,53.37,0,0,0,0,0,0,1.27272727272727,2,"No","all_0_5"
"Y18H3110234P02",133.5,79,"male",9,25,"unemployed","75 to 79",77,"Not in Work Force","Not in Work Force","No",NA,1,0,1,0,0,0,6,0,"No","No","No",0.583333333333333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27272727272727,2,"No","all_0_5"
"Y18H3110235P01",145.25,46,"male",9,13,"employed","45 to 49",47,"Professionals","Health Care and Social Assistance","Yes",NA,0,0,0,0,0,0,1,0,"No","No","No",2.33333333333333,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.32727272727273,6.8,"No","all_0_5"
"Y18H3110235P02",138.17,40,"female",9,12,"employed","40 to 44",42,"Professionals","Financial and Insurance Services","No",NA,0.833333333333333,0,0.833333333333333,0,0,0,0.5,0,"No","No","No",5.83333333333333,13.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.52090909090909,13.39,"No","all_0_5"
"Y18H3110238P01",57.81,48,"male",9,13,"employed","45 to 49",47,"Professionals","Information Media and Telecommunications","Yes",NA,4,1,4,1,0,0,2.5,1,"Yes","Yes","Yes",0.7,1.85,1.86666666666667,2.89,10.15,44.67,0,0,0,0,0,0,1.86666666666667,2.89,10.15,44.67,0,0,1.17727272727273,1.85,"Yes","all_0_5"
"Y18H3110238P02",55.98,42,"female",9,12,"unemployed","40 to 44",42,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,3,0.75,"Yes","No","Yes",7.11666666666667,41.21,1.75,2.47,0,0,0,0,0,0,4.66666666666667,34.83,1.75,2.47,0,0,0,0,4.06,6.38,"Yes","all_0_5"
"Y18H3110240P01",50.44,60,"male",9,19,"unemployed","60 to 64",62,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,3,0,"No","No","Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3110240P02",49.66,57,"female",9,18,"unemployed","55 to 59",57,"Not in Work Force","Not in Work Force","No",NA,1,0,1,0,0,0,0,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3110240P03",64.06,30,"male",9,7,"unemployed","30 to 34",32,"Professionals","Information Media and Telecommunications","No","Full time",0,0,0,0,0,0,0.75,0,"No","No","No",2.33333333333333,9.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75909090909091,9.05,"No","all_0_5"
"Y18H3110241P01",113.88,56,"female",9,18,"employed","55 to 59",57,"Professionals","Professional, Scientific and Technical Services","Yes",NA,0,0,0,0,0,0,0.666666666666667,15,"Yes","No","Yes",0.466666666666667,1.2,5.83333333333333,2.82,14,37.3,0,0,0,0,0,0,5.83333333333333,2.82,14,37.3,0,0,0.763636363636364,1.2,"Yes","all_0_5"
"Y18H3110241P02",170.52,39,"male",9,9,"unemployed","35 to 39",37,"Not in Work Force","Not in Work Force","No",NA,1.5,0,1.5,0,0,0,0.333333333333333,0,"No","No","No",5.25,20.59,0,0,0,0,0,0,0,0,4.08333333333333,17.6,0,0,0,0,0,0,1.90272727272727,2.99,"No","all_0_5"
"Y18H3110242P01",124.73,58,"male",9,17,"employed","55 to 59",57,"Labourers","Manufacturing","No",NA,6,3,6,3,0,0,0,0,"No","No","Yes",2.33333333333333,6.14,0,0,0,0,0,0,0,0,2.33333333333333,6.14,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3110242P02",118.65,50,"female",9,16,"unemployed","50 to 54",52,"Not in Work Force","Not in Work Force","No",NA,1,0,1,0,0,0,2.5,0,"No","Yes","Yes",1.16666666666667,7.27,0,0,0,0,0,0,0,0,1.16666666666667,7.27,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3110242P03",196.22,23,"male",9,3,"unemployed","20 tp 24",22,"Not in Work Force","Not in Work Force","No","Full time",0,3,0,3,0,0,0,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3110301P01",134.27,61,"female",10,20,"unemployed","60 to 64",62,"Not in Work Force","Not in Work Force","No",NA,1,0,1,0,0,0,1,0,"No","No","No",7,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85090909090909,4.48,"No","all_0_5"
"Y18H3110301P02",138.66,61,"male",10,19,"employed","60 to 64",62,"Managers","Manufacturing","Yes",NA,0,0,0,0,0,0,0,0,"No","No","No",1.75,2.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50818181818182,2.37,"No","all_0_5"
"Y18H3110302P01",141.87,55,"male",10,17,"employed","55 to 59",57,"Professionals","Health Care and Social Assistance","Yes",NA,5,4,0,0,5,4,0,0,"No","No","No",7,24.76,0,0,0,0,0,0,0,0,7,24.76,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3110302P02",137.38,50,"female",10,16,"employed","50 to 54",52,"Professionals","Retail Trade","Yes",NA,0,0,0,0,0,0,0,0,"No","No","No",11.0833333333333,28.98,0,0,0,0,0,0,0,0,11.0833333333333,28.98,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3110302P03",223.47,24,"male",10,3,"employed","20 tp 24",22,"Professionals","Electricity, Gas, Water and Waste Services","Yes",NA,0,0,0,0,0,0,0.25,0,"No","No","No",9.33333333333333,13.56,0,0,0,0,0,0,0,0,7,10.06,0,0,0,0,0,0,2.22727272727273,3.5,"No","all_0_5"
"Y18H3110302P04",216.4,21,"female",10,4,"employed","20 tp 24",22,"Sales Workers","Retail Trade","No","Full time",0,4.5,0,4.5,0,0,1.5,0,"No","Yes","Yes",3.5,8.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.60636363636364,8.81,"No","all_0_5"
"Y18H3110305P01",136.98,67,"female",10,22,"unemployed","65 to 69",67,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,0,1,"Yes","No","No",4.55,10.57,1.16666666666667,1.83,0,0,0,0,0,0,1.16666666666667,5.01,1.16666666666667,1.83,0,0,0,0,3.53818181818182,5.56,"Yes","all_0_5"
"Y18H3110305P02",141.46,66,"male",10,21,"unemployed","65 to 69",67,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,0,1.33333333333333,"Yes","No","No",1.16666666666667,5.01,0.583333333333333,0.22,0,0,0,0,0,0,1.16666666666667,5.01,0.583333333333333,0.22,0,0,0,0,0,0,"Yes","all_0_5"
"Y18H3110311P01",157.78,44,"female",10,12,"employed","40 to 44",42,"Technicians and Trades Workers","Other Services","No","Part time",0,1.33333333333333,0,1.33333333333333,0,0,5,0,"No","No","Yes",16.2166666666667,52.89,0,0,0,0,0,0,0,0,15.05,49.96,0,0,0,0,0,0,1.86454545454545,2.93,"No","all_0_5"
"Y18H3110311P02",162.94,44,"male",10,11,"employed","40 to 44",42,"Technicians and Trades Workers","Other Services","Yes",NA,0,1,0,1,0,0,3,0,"No","Yes","No",16.2166666666667,52.89,0,0,0,0,0,0,0,0,15.05,49.96,0,0,0,0,0,0,1.86454545454545,2.93,"No","all_0_5"
"Y18H3110311P03",226.6,26,"male",10,5,"employed","25 to 29",27,"Technicians and Trades Workers","Other Services","Yes",NA,0,2,0,2,0,0,0.5,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3110311P04",226.6,21,"male",10,3,"employed","20 tp 24",22,"Technicians and Trades Workers","Other Services","Yes",NA,4,0,4,0,0,0,0,0,"No","No","No",6.41666666666667,28.68,0,0,0,0,0,0,0,0,5.83333333333333,26.84,0,0,0,0,0,0,1.17090909090909,1.84,"No","all_0_5"
"Y18H3110317P01",171.31,76,"male",10,25,"unemployed","75 to 79",77,"Not in Work Force","Not in Work Force","No",NA,1,0,1,0,0,0,2,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3110317P02",165.89,74,"female",10,24,"unemployed","70 to 74",72,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,1,0,"No","No","No",2.8,5.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78636363636364,5.95,"No","all_0_5"
"Y18H3110319P01",141.46,64,"male",10,19,"employed","60 to 64",62,"Community and Personal Service Workers","Other Services","Yes",NA,0,6,0,6,0,0,3,1.66666666666667,"Yes","Yes","Yes",0,0,0.7,0.61,9.56666666666667,20.27,0,0,0,0,0,0,0.7,0.61,9.56666666666667,20.27,0,0,0,0,"Yes","all_0_5"
"Y18H3110319P02",136.98,64,"female",10,20,"unemployed","60 to 64",62,"Not in Work Force","Not in Work Force","No","Full time",0,0,0,0,0,0,7,3.5,"Yes","No","Yes",6.41666666666667,21.92,4.43333333333333,2.19,0,0,0,0,0,0,4.66666666666667,19.19,4.43333333333333,2.19,0,0,0,0,1.73727272727273,2.73,"Yes","all_0_5"
"Y18H3110326P01",136.94,69,"female",6,22,"employed","65 to 69",67,"Clerical and Administrative Workers","Professional, Scientific and Technical Services","Yes",NA,0,0,0,0,0,0,5.33333333333333,2.5,"Yes","No","Yes",3.5,5.97,2.91666666666667,1.24,6.53333333333333,23.88,0,0,0,0,0,0,2.91666666666667,1.24,6.53333333333333,23.88,0,0,3.79909090909091,5.97,"Yes","all_0_5"
