"persid","hhid","age","age_group","age_group_2","sex","work_status","work_full","study_full","occupation_cat","industry_cat","SurveyPeriod","HomeSubRegion","HOMEPC","participant_wt","ses","time_base_car","distance_base_car","time_base_walking","distance_base_walking","time_base_public.transport","distance_base_public.transport","time_base_other","distance_base_other","time_base_bicycle","distance_base_bicycle","time_scen_car","distance_scen_car","time_scen_walking","distance_scen_walking","time_scen_public.transport","distance_scen_public.transport","time_scen_other","distance_scen_other","time_scen_bicycle","distance_scen_bicycle","walk_base","walk_scen","walk_base_min"
"Y18H3040433P02","Y18H3040433",45,11,47,"female","employed","Yes",NA,"Professionals","Education and Training","2017-18","MELB - outer",3063,77.19,9,8.75,43.95,0,0,0,0,0,0,0,0,7.58333333333333,41.01,5.145,2.94,0,0,0,0,0,0,"No","Yes","No"
"Y18H3040433P03","Y18H3040433",18,5,17,"female","unemployed","No","Full time","Not in Work Force","Not in Work Force","2017-18","MELB - outer",3063,83.21,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3040435P01","Y18H3040435",30,8,32,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force","2017-18","MELB - outer",3063,249.62,9,8.16666666666667,38.2,0,0,0,0,0,0,0,0,8.16666666666667,38.2,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3040435P02","Y18H3040435",37,9,37,"male","employed","No",NA,"Machinery Operators and Drivers","Accommodation and Food Services","2017-18","MELB - outer",3063,262.41,9,10.5,62.14,0,0,0,0,0,0,0,0,10.5,62.14,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3040435P03","Y18H3040435",36,9,37,"male","employed","No",NA,"Labourers","Accommodation and Food Services","2017-18","MELB - outer",3063,262.41,9,8.16666666666667,38.2,0,0,0,0,0,0,0,0,8.16666666666667,38.2,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3040438P01","Y18H3040438",33,8,32,"male","employed","Yes",NA,"Community and Personal Service Workers","Public Administration and Safety","2017-18","MELB - outer",3063,87.5,9,24.5,75.15,0,0,0,0,0,0,0,0,24.5,75.15,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3040438P02","Y18H3040438",28,7,27,"female","employed","Yes",NA,"Managers","Construction","2017-18","MELB - outer",3063,106.84,9,12.8333333333333,27.42,0,0,0,0,0,0,0,0,12.8333333333333,27.42,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3040439P01","Y18H3040439",53,12,52,"female","employed","Yes","Part time","Managers","Financial and Insurance Services","2017-18","MELB - outer",3063,68.17,9,10.0333333333333,34.62,2.33333333333333,0.68,0,0,0,0,0,0,4.9,21.79,6.53333333333333,3.08,0,0,0,0,6.63727272727273,10.43,"Yes","Yes","Yes"
"Y18H3040441P01","Y18H3040441",42,10,42,"male","employed","Yes",NA,"Professionals","Transport, Postal and Warehousing","2017-18","MELB - outer",3063,205.92,9,3.26666666666667,24.28,0,0,0,0,0,0,37.9166666666667,85.98,3.26666666666667,24.28,0,0,0,0,0,0,37.9166666666667,85.98,"No","No","No"
"Y18H3040441P02","Y18H3040441",41,10,42,"female","employed","No",NA,"Clerical and Administrative Workers","Financial and Insurance Services","2017-18","MELB - outer",3063,195.88,9,7.46666666666667,26.96,0,0,0,0,0,0,0,0,7.46666666666667,26.96,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3041001P01","Y18H3041001",69,15,67,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force","2017-18","Geelong",3216,63.43,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3041002P01","Y18H3041002",78,17,77,"male","unemployed","No",NA,"Not in Work Force","Not in Work Force","2017-18","Geelong",3216,80.21,8,11.0833333333333,19.83,0,0,0,0,0,0,0,0,1.75,6.23,0,0,0,0,0,0,8.65454545454545,13.6,"No","No","No"
"Y18H3041002P02","Y18H3041002",71,16,72,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force","2017-18","Geelong",3216,77.67,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3041004P01","Y18H3041004",61,14,62,"female","employed","No",NA,"Professionals","Health Care and Social Assistance","2017-18","Geelong",3216,64.73,8,7,15.67,0,0,0,0,0,0,0,0,7,15.67,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3041008P01","Y18H3041008",42,10,42,"male","employed","Yes",NA,"Professionals","Education and Training","2017-18","Geelong",3216,75.43,8,3.5,16.97,0,0,0,0,0,0,0,0,3.5,16.97,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3041008P02","Y18H3041008",34,8,32,"female","employed","Yes",NA,"Professionals","Other Services","2017-18","Geelong",3216,80.55,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3041009P01","Y18H3041009",45,11,47,"female","employed","Yes",NA,"Machinery Operators and Drivers","Manufacturing","2017-18","Geelong",3216,73.5,8,0.583333333333333,1.63,2.45,1.63,0,0,0,0,0,0,0,0,5.3025,3.26,0,0,0,0,0,0,"Yes","Yes","Yes"
"Y18H3041009P02","Y18H3041009",31,8,32,"female","employed","No","Full time","Labourers","Accommodation and Food Services","2017-18","Geelong",3216,81.07,8,1.98333333333333,6.94,0.116666666666667,0.01,0,0,0,0,0,0,0,0,2.96916666666667,1.64,0,0,0,0,3.37909090909091,5.31,"Yes","Yes","No"
"Y18H3041011P01","Y18H3041011",33,8,32,"female","employed","No",NA,"Professionals","Education and Training","2017-18","Geelong",3216,82.2,8,5.25,17.05,0,0,0,0,0,0,0,0,1.75,5.89,4.4625,2.55,0,0,0,0,5.47909090909091,8.61,"No","Yes","No"
"Y18H3041011P02","Y18H3041011",34,8,32,"male","employed","Yes",NA,"Clerical and Administrative Workers","Public Administration and Safety","2017-18","Geelong",3216,84.89,8,4.08333333333333,14.5,0,0,0,0,0,0,0,0,1.75,5.89,0,0,0,0,0,0,5.47909090909091,8.61,"No","No","No"
"Y18H3041014P01","Y18H3041014",48,11,47,"female","employed","Yes",NA,"Professionals","Education and Training","2017-18","Geelong",3216,210.73,8,10.5,61.77,3.5,2.66,0,0,0,0,0,0,7.23333333333333,48.71,3.5,2.66,0,0,0,0,8.31090909090909,13.06,"Yes","Yes","Yes"
"Y18H3041016P01","Y18H3041016",24,6,22,"male","employed","Yes",NA,"Technicians and Trades Workers","Construction","2017-18","Geelong",3216,105.56,8,2.21666666666667,8.46,0,0,0,0,0,0,0,0,1.75,7.84,1.085,0.62,0,0,0,0,0,0,"No","Yes","No"
"Y18H3041016P02","Y18H3041016",22,6,22,"male","employed","Yes",NA,"Technicians and Trades Workers","Construction","2017-18","Geelong",3216,105.56,8,2.21666666666667,8.46,0,0,0,0,0,0,0,0,1.75,7.84,1.085,0.62,0,0,0,0,0,0,"No","Yes","No"
"Y18H3041021P01","Y18H3041021",66,15,67,"male","unemployed","No",NA,"Not in Work Force","Not in Work Force","2017-18","Geelong",3216,174.09,8,9.91666666666667,47.57,0,0,0,0,0,0,0,0,6.41666666666667,37.3,2.24,1.28,0,0,0,0,5.72090909090909,8.99,"No","Yes","No"
"Y18H3041023P01","Y18H3041023",62,14,62,"male","employed","Yes",NA,"Professionals","Public Administration and Safety","2017-18","Geelong",3216,65.92,8,13.4166666666667,139.66,0,0,0,0,0,0,0,0,13.4166666666667,139.66,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3041023P02","Y18H3041023",52,12,52,"female","employed","Yes",NA,"Professionals","Public Administration and Safety","2017-18","Geelong",3216,64.89,8,4.08333333333333,16.29,0,0,0,0,0,0,0,0,4.08333333333333,16.29,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3041023P03","Y18H3041023",27,7,27,"female","employed","Yes",NA,"Professionals","Agriculture, Forestry and Fishing","2017-18","Geelong",3216,102.22,8,7,60.51,0,0,0,0,0,0,0,0,7,60.51,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3041025P01","Y18H3041025",68,15,67,"male","unemployed","No",NA,"Not in Work Force","Not in Work Force","2017-18","Geelong",3216,66.84,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3041025P02","Y18H3041025",66,15,67,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force","2017-18","Geelong",3216,64.73,8,2.91666666666667,8.41,3.5,1.36,0,0,0,0,0,0,0,0,6.6675,3.17,0,0,0,0,4.2,6.6,"Yes","Yes","Yes"
"Y18H3041026P01","Y18H3041026",80,18,82,"male","unemployed","No",NA,"Not in Work Force","Not in Work Force","2017-18","Geelong",3216,81.31,8,16.9166666666667,57.14,0,0,0,0,0,0,0,0,10.5,48.69,2.94,1.68,0,0,0,0,4.30818181818182,6.77,"No","Yes","No"
"Y18H3041026P02","Y18H3041026",77,17,77,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force","2017-18","Geelong",3216,78.73,8,9.91666666666667,41.94,0,0,0,0,0,0,0,0,9.91666666666667,41.94,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3041027P01","Y18H3041027",30,8,32,"male","employed","Yes",NA,"Managers","Rental, Hiring and Real Estate Services","2017-18","Geelong",3216,260.06,8,3.03333333333333,5.03,0,0,0,0,0,0,0,0,0,0,4.69,2.68,0,0,0,0,1.49545454545455,2.35,"No","Yes","No"
"Y18H3041027P02","Y18H3041027",30,8,32,"female","employed","No",NA,"Professionals","Health Care and Social Assistance","2017-18","Geelong",3216,247.38,8,4.08333333333333,7.29,0,0,0,0,0,0,0,0,0,0,3.395,1.94,0,0,0,0,3.40454545454545,5.35,"No","Yes","No"
"Y18H3041028P01","Y18H3041028",71,16,72,"male","unemployed","No",NA,"Not in Work Force","Not in Work Force","2017-18","Geelong",3216,212.13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3041028P02","Y18H3041028",70,16,72,"female","employed","No",NA,"Clerical and Administrative Workers","Other Services","2017-18","Geelong",3216,201.79,8,8.16666666666667,17.18,7.58333333333333,3.98,0,0,0,0,0,0,5.83333333333333,15.46,10.5933333333333,5.7,0,0,0,0,0,0,"Yes","Yes","Yes"
"Y18H3041032P01","Y18H3041032",47,11,47,"female","employed","Yes",NA,"Professionals","Health Care and Social Assistance","2017-18","Geelong",3216,74.53,8,11.0833333333333,61.18,0.583333333333333,0.45,0,0,0,0,0,0,11.0833333333333,61.18,0.583333333333333,0.45,0,0,0,0,0,0,"Yes","Yes","No"
"Y18H3041033P01","Y18H3041033",26,7,27,"female","employed","Yes",NA,"Professionals","Health Care and Social Assistance","2017-18","Geelong",3216,103.62,8,9.91666666666667,42.13,0.933333333333333,0.66,0,0,0,0,0,0,5.83333333333333,36.52,0.933333333333333,0.66,0,0,0,0,3.57,5.61,"Yes","Yes","No"
"Y18H3041034P01","Y18H3041034",58,13,57,"male","employed","Yes",NA,"Technicians and Trades Workers","Construction","2017-18","Geelong",3216,182.58,8,4.08333333333333,17.67,0,0,0,0,0,0,0,0,2.91666666666667,14.87,0,0,0,0,0,0,1.78181818181818,2.8,"No","No","No"
"Y18H3041035P01","Y18H3041035",78,17,77,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force","2017-18","Geelong",3216,201.79,8,1.75,7.58,0,0,0,0,0,0,0,0,1.75,7.58,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3041035P02","Y18H3041035",78,17,77,"male","unemployed","No",NA,"Not in Work Force","Not in Work Force","2017-18","Geelong",3216,212.13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3041036P01","Y18H3041036",68,15,67,"female","employed","Yes",NA,"Professionals","Education and Training","2017-18","Geelong",3216,63.43,8,4.66666666666667,11.6,2.33333333333333,1.08,15.05,154.24,0,0,0,0,4.66666666666667,11.6,2.33333333333333,1.08,15.05,154.24,0,0,0,0,"Yes","Yes","Yes"
"Y18H3041039P01","Y18H3041039",77,17,77,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force","2017-18","Geelong",3216,78.76,8,7,17.46,0,0,0,0,0,0,0,0,5.25,13.63,0,0,0,0,0,0,2.43727272727273,3.83,"No","No","No"
"Y18H3041039P02","Y18H3041039",75,17,77,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force","2017-18","Geelong",3216,78.76,8,8.16666666666667,17.46,0,0,0,0,0,0,0,0,5.25,13.63,0,0,0,0,0,0,2.43727272727273,3.83,"No","No","No"
"Y18H3041041P01","Y18H3041041",58,13,57,"female","employed","Yes",NA,"Professionals","Manufacturing","2017-18","Geelong",3216,173.68,8,9.68333333333333,36.19,0,0,0,0,0,0,0,0,8.75,31.19,0,0,0,0,0,0,3.18181818181818,5,"No","No","No"
"Y18H3050101P01","Y18H3050101",87,19,87,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force","2017-18","MELB - middle",3195,56.65,9,0,0,7,1.28,0,0,0,0,0,0,0,0,7,1.28,0,0,0,0,0,0,"Yes","Yes","Yes"
"Y18H3050102P01","Y18H3050102",28,7,27,"male","employed","Yes",NA,"Professionals","Financial and Insurance Services","2017-18","MELB - middle",3195,77.49,9,0,0,6.3,4.02,9.68333333333333,57.84,0,0,0,0,0,0,6.3,4.02,9.68333333333333,57.84,0,0,0,0,"Yes","Yes","Yes"
"Y18H3050102P02","Y18H3050102",26,7,27,"female","employed","Yes",NA,"Professionals","Education and Training","2017-18","MELB - middle",3195,75.04,9,19.25,63.34,0,0,0,0,0,0,0,0,19.25,63.34,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3050105P01","Y18H3050105",24,6,22,"female","employed","Yes",NA,"Professionals","Manufacturing","2017-18","MELB - middle",3195,76.07,9,3.5,28.04,0,0,0,0,0,0,0,0,3.5,28.04,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3050106P01","Y18H3050106",48,11,47,"male","unemployed","No",NA,"Not in Work Force","Not in Work Force","2017-18","MELB - middle",3195,168.85,9,6.41666666666667,36.7,0,0,0,0,0,0,0,0,6.41666666666667,36.7,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3050106P02","Y18H3050106",44,10,42,"male","employed","Yes",NA,"Labourers","Manufacturing","2017-18","MELB - middle",3195,168.85,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3050110P01","Y18H3050110",80,18,82,"male","unemployed","No",NA,"Not in Work Force","Not in Work Force","2017-18","MELB - middle",3195,59.4,9,2.33333333333333,1.48,0,0,0,0,0,0,0,0,0,0,2.59,1.48,0,0,0,0,0,0,"No","Yes","No"
"Y18H3050112P01","Y18H3050112",41,10,42,"male","employed","Yes",NA,"Technicians and Trades Workers","Information Media and Telecommunications","2017-18","MELB - middle",3195,56.49,9,12.0166666666667,51.89,0,0,0,0,0,0,3.26666666666667,6.64,12.0166666666667,51.89,0,0,0,0,0,0,3.26666666666667,6.64,"No","No","No"
"Y18H3050112P02","Y18H3050112",40,10,42,"female","employed","Yes",NA,"Technicians and Trades Workers","Education and Training","2017-18","MELB - middle",3195,54.7,9,8.75,35.2,3.5,2.02,4.43333333333333,24.28,0,0,0,0,8.75,35.2,3.5,2.02,4.43333333333333,24.28,0,0,0,0,"Yes","Yes","Yes"
"Y18H3050113P01","Y18H3050113",61,14,62,"female","employed","No",NA,"Clerical and Administrative Workers","Transport, Postal and Warehousing","2017-18","MELB - middle",3195,126.22,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3050116P01","Y18H3050116",37,9,37,"male","employed","Yes",NA,"Technicians and Trades Workers","Construction","2017-18","MELB - middle",3195,61.46,9,9.91666666666667,33.65,0,0,0,0,0,0,0,0,9.91666666666667,33.65,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3050116P02","Y18H3050116",34,8,32,"female","employed","Yes",NA,"Professionals","Education and Training","2017-18","MELB - middle",3195,59.51,9,17.5,53.64,0,0,0,0,0,0,0,0,16.3333333333333,52.55,1.9075,1.09,0,0,0,0,0,0,"No","Yes","No"
"Y18H3050117P01","Y18H3050117",28,7,27,"male","employed","Yes",NA,"Professionals","Education and Training","2017-18","MELB - middle",3195,78.18,9,0,0,5.83333333333333,3.62,7.58333333333333,56.3,0,0,0,0,0,0,5.83333333333333,3.62,7.58333333333333,56.3,0,0,0,0,"Yes","Yes","Yes"
"Y18H3050117P02","Y18H3050117",27,7,27,"female","employed","No",NA,"Community and Personal Service Workers","Health Care and Social Assistance","2017-18","MELB - middle",3195,75.71,9,11.6666666666667,54.57,0,0,0,0,0,0,0,0,9.91666666666667,51.94,4.6025,2.63,0,0,0,0,0,0,"No","Yes","No"
"Y18H3050120P01","Y18H3050120",35,9,37,"female","employed","No",NA,"Sales Workers","Retail Trade","2017-18","MELB - middle",3195,196.45,9,9.91666666666667,28.53,0,0,0,0,0,0,0,0,9.91666666666667,28.53,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3050120P02","Y18H3050120",34,8,32,"female","employed","Yes","Part time","Technicians and Trades Workers","Information Media and Telecommunications","2017-18","MELB - middle",3195,196.45,9,6.41666666666667,17.16,0,0,0,0,0,0,0,0,4.08333333333333,14.56,4.55,2.6,0,0,0,0,0,0,"No","Yes","No"
"Y18H3050122P01","Y18H3050122",60,14,62,"male","employed","Yes",NA,"Sales Workers","Professional, Scientific and Technical Services","2017-18","MELB - middle",3172,48.08,3,12.8333333333333,65.6,0,0,0,0,0,0,0,0,12.8333333333333,65.6,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3050122P02","Y18H3050122",60,14,62,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force","2017-18","MELB - middle",3172,46.56,3,9.33333333333333,21.5,0,0,0,0,0,0,0,0,3.5,8.76,6.93,3.96,0,0,0,0,5.58727272727273,8.78,"No","Yes","No"
"Y18H3050123P01","Y18H3050123",71,16,72,"male","unemployed","No",NA,"Not in Work Force","Not in Work Force","2017-18","MELB - middle",3172,58.88,3,1.16666666666667,2.24,0,0,0,0,0,0,0,0,0,0,3.92,2.24,0,0,0,0,0,0,"No","Yes","No"
"Y18H3050123P02","Y18H3050123",61,14,62,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force","2017-18","MELB - middle",3172,46.86,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3050125P01","Y18H3050125",38,9,37,"male","employed","Yes",NA,"Managers","Financial and Insurance Services","2017-18","MELB - middle",3172,62.32,3,10.5,59.98,0,0,0,0,0,0,0,0,10.5,59.98,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3050125P02","Y18H3050125",34,8,32,"female","employed","No",NA,"Professionals","Transport, Postal and Warehousing","2017-18","MELB - middle",3172,60.34,3,15.1666666666667,108.41,0,0,0,0,0,0,0,0,15.1666666666667,108.41,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3050126P01","Y18H3050126",50,12,52,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force","2017-18","MELB - middle",3172,48.29,3,7,18.36,3.5,2.26,0,0,0,0,0,0,5.83333333333333,15.4,8.68,5.22,0,0,0,0,0,0,"Yes","Yes","Yes"
"Y18H3050126P02","Y18H3050126",48,11,47,"male","employed","Yes",NA,"Managers","Retail Trade","2017-18","MELB - middle",3172,56.49,3,14.4666666666667,94.31,0,0,0,0,0,0,0,0,14.1166666666667,93.38,1.6275,0.93,0,0,0,0,0,0,"No","Yes","No"
"Y18H3050126P03","Y18H3050126",19,5,17,"female","employed","No","Full time","Professionals","Transport, Postal and Warehousing","2017-18","MELB - middle",3172,58.96,3,18.0833333333333,61.3,0,0,0,0,0,0,0,0,18.0833333333333,61.3,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3050128P01","Y18H3050128",63,14,62,"male","unemployed","No",NA,"Not in Work Force","Not in Work Force","2017-18","MELB - middle",3172,138.25,3,2.56666666666667,5.88,0,0,0,0,0,0,0,0,0,0,4.585,2.62,0,0,0,0,2.07454545454545,3.26,"No","Yes","No"
"Y18H3050128P02","Y18H3050128",53,12,52,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force","2017-18","MELB - middle",3172,143.7,3,1.51666666666667,1.78,0,0,0,0,0,0,0,0,0,0,3.115,1.78,0,0,0,0,0,0,"No","Yes","No"
"Y18H3050129P01","Y18H3050129",33,8,32,"female","employed","Yes",NA,"Clerical and Administrative Workers","Transport, Postal and Warehousing","2017-18","MELB - middle",3172,59.13,3,7.46666666666667,16.28,4.66666666666667,2.22,0,0,0,0,0,0,7.46666666666667,16.28,4.66666666666667,2.22,0,0,0,0,0,0,"Yes","Yes","Yes"
"Y18H3050131P01","Y18H3050131",64,14,62,"male","employed","Yes",NA,"Technicians and Trades Workers","Manufacturing","2017-18","MELB - middle",3172,48.82,3,21.7,104.9,0,0,0,0,0,0,0,0,19.8333333333333,99.73,0.3675,0.21,0,0,0,0,3.15636363636364,4.96,"No","Yes","No"
"Y18H3050131P02","Y18H3050131",58,13,57,"female","employed","No",NA,"Clerical and Administrative Workers","Manufacturing","2017-18","MELB - middle",3172,48.06,3,3.5,6.53,0,0,0,0,0,0,0,0,0,0,3.8675,2.21,0,0,0,0,2.74909090909091,4.32,"No","Yes","No"
"Y18H3050131P03","Y18H3050131",20,6,22,"male","employed","No","Full time","Clerical and Administrative Workers","Manufacturing","2017-18","MELB - middle",3172,78.18,3,2.33333333333333,4.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74909090909091,4.32,"No","No","No"
"Y18H3050131P04","Y18H3050131",19,5,17,"female","employed","No","Full time","Community and Personal Service Workers","Accommodation and Food Services","2017-18","MELB - middle",3172,58.69,3,1.75,5.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44909090909091,5.42,"No","No","No"
"Y18H3050132P01","Y18H3050132",63,14,62,"male","employed","Yes",NA,"Managers","Arts and Recreation Services","2017-18","MELB - middle",3172,49.07,3,26.25,133.7,2.33333333333333,0.76,0,0,0,0,0,0,26.25,133.7,2.33333333333333,0.76,0,0,0,0,0,0,"Yes","Yes","Yes"
"Y18H3050132P02","Y18H3050132",61,14,62,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force","2017-18","MELB - middle",3172,47.51,3,14.5833333333333,102.31,0,0,0,0,0,0,0,0,14.5833333333333,102.31,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3050134P01","Y18H3050134",64,14,62,"male","employed","No",NA,"Professionals","Transport, Postal and Warehousing","2017-18","MELB - middle",3172,132.69,3,16.2166666666667,69.89,0,0,0,0,0,0,0,0,13.8833333333333,62.81,0,0,0,0,0,0,4.50545454545455,7.08,"No","No","No"
"Y18H3050135P01","Y18H3050135",66,15,67,"female","employed","Yes",NA,"Professionals","Other Services","2017-18","MELB - middle",3172,131.51,3,1.16666666666667,5.17,0,0,0,0,0,0,0,0,1.16666666666667,5.17,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3050136P01","Y18H3050136",67,15,67,"male","unemployed","No",NA,"Not in Work Force","Not in Work Force","2017-18","MELB - middle",3172,48.08,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3050136P02","Y18H3050136",59,13,57,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force","2017-18","MELB - middle",3172,47.34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3050138P01","Y18H3050138",34,8,32,"male","employed","Yes",NA,"Professionals","Transport, Postal and Warehousing","2017-18","MELB - middle",3172,62,3,7.7,27.78,0.583333333333333,0.45,0,0,0,0,0,0,7,27.33,1.37083333333333,0.9,0,0,0,0,0,0,"Yes","Yes","No"
"Y18H3050138P02","Y18H3050138",32,8,32,"female","employed","Yes",NA,"Professionals","Wholesale Trade","2017-18","MELB - middle",3172,60.04,3,1.16666666666667,6.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09181818181818,6.43,"No","No","No"
"Y18H3050141P01","Y18H3050141",60,14,62,"male","employed","Yes",NA,"Machinery Operators and Drivers","Transport, Postal and Warehousing","2017-18","MELB - middle",3172,132.69,3,12.8333333333333,32.81,0,0,0,0,0,0,0,0,10.5,30.96,3.2375,1.85,0,0,0,0,0,0,"No","Yes","No"
"Y18H3050141P02","Y18H3050141",57,13,57,"female","employed","No",NA,"Professionals","Education and Training","2017-18","MELB - middle",3172,137.92,3,21,57.4,0,0,0,0,0,0,0,0,18.6666666666667,55.55,3.2375,1.85,0,0,0,0,0,0,"No","Yes","No"
"Y18H3050141P03","Y18H3050141",20,6,22,"female","employed","No",NA,"Managers","Wholesale Trade","2017-18","MELB - middle",3172,216.97,3,2.33333333333333,1.85,0,0,0,0,0,0,0,0,0,0,3.2375,1.85,0,0,0,0,0,0,"No","Yes","No"
"Y18H3050141P04","Y18H3050141",19,5,17,"female","unemployed","No","Full time","Not in Work Force","Not in Work Force","2017-18","MELB - middle",3172,177.21,3,10.5,34.15,0,0,0,0,0,0,0,0,8.16666666666667,32.3,3.2375,1.85,0,0,0,0,0,0,"No","Yes","No"
"Y18H3050142P01","Y18H3050142",81,18,82,"male","unemployed","No",NA,"Not in Work Force","Not in Work Force","2017-18","MELB - middle",3172,168.46,3,4.66666666666667,16.97,1.16666666666667,0.89,0,0,0,0,0,0,4.66666666666667,16.97,1.16666666666667,0.89,0,0,0,0,0,0,"Yes","Yes","No"
